Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2016,2016-07-24,20:00,Gremio,Sao Paulo,1,0,H,2.04,3.48,4.03,2.07,3.56,4.4,1.96,3.31,3.88,59600000,78500000
Brazil,Serie A,2016,2016-07-24,22:30,Vitoria,Santos,2,3,A,2.38,3.47,3.15,2.68,3.62,3.15,2.4,3.31,2.84,23350000,54280000
Brazil,Serie A,2016,2016-07-26,00:00,Flamengo RJ,America MG,2,1,H,1.38,5.07,9.57,1.38,5.55,11.39,1.35,4.77,8.52,57450000,12400000
Brazil,Serie A,2016,2016-07-30,22:30,Figueirense,Vitoria,1,0,H,2.55,3.36,2.98,2.62,3.4,3.1,2.47,3.18,2.85,14950000,23350000
Brazil,Serie A,2016,2016-07-30,22:30,Sport Recife,Atletico-PR,2,0,H,1.69,3.77,5.91,1.71,3.82,6.05,1.64,3.65,5.35,30550000,43930000
Brazil,Serie A,2016,2016-07-31,01:00,Atletico-MG,Santa Cruz,3,0,H,1.41,5.03,8.55,1.41,5.25,9.31,1.38,4.61,7.69,65050000,24250000
Brazil,Serie A,2016,2016-07-31,15:00,Fluminense,Ponte Preta,3,0,H,2.0,3.47,4.21,2.0,3.56,4.4,1.92,3.34,4.01,57750000,25900000
Brazil,Serie A,2016,2016-07-31,15:00,Sao Paulo,Chapecoense-SC,2,2,D,1.61,3.8,7.18,1.61,3.92,7.5,1.56,3.65,6.48,78500000,21250000
Brazil,Serie A,2016,2016-07-31,20:00,Coritiba,Flamengo RJ,0,2,A,2.59,3.07,3.19,2.76,3.3,3.19,2.49,3.05,2.93,23400000,57450000
Brazil,Serie A,2016,2016-07-31,20:00,Internacional,Corinthians,0,1,A,2.62,3.09,3.12,2.74,3.2,3.12,2.51,3.02,2.93,58300000,64550000
Brazil,Serie A,2016,2016-07-31,20:00,Santos,Cruzeiro,2,0,H,1.93,3.51,4.51,1.95,3.66,4.72,1.88,3.41,4.08,54280000,71700000
Brazil,Serie A,2016,2016-07-31,22:30,America MG,Gremio,0,0,D,4.53,3.67,1.88,4.53,3.74,2.02,4.09,3.37,1.89,12400000,59600000
Brazil,Serie A,2016,2016-07-31,22:30,Botafogo RJ,Palmeiras,3,1,H,2.64,3.52,2.77,2.92,3.54,2.77,2.63,3.26,2.62,25980000,72050000
Brazil,Serie A,2016,2016-08-03,23:30,Sport Recife,America MG,1,1,D,1.52,4.22,7.64,1.54,4.5,8.4,1.49,4.14,6.47,30550000,12400000
Brazil,Serie A,2016,2016-08-03,23:30,Vitoria,Coritiba,3,1,H,2.09,3.34,4.05,2.1,3.46,4.1,2.04,3.25,3.68,23350000,23400000
Brazil,Serie A,2016,2016-08-04,01:45,Atletico-PR,Corinthians,2,0,H,3.19,3.23,2.49,3.38,3.23,2.65,2.96,3.05,2.47,43930000,64550000
Brazil,Serie A,2016,2016-08-04,01:45,Santos,Flamengo RJ,0,0,D,4.15,3.22,2.1,4.15,3.37,2.3,3.46,3.2,2.13,54280000,57450000
Brazil,Serie A,2016,2016-08-04,23:15,Ponte Preta,Botafogo RJ,2,0,H,2.06,3.47,3.96,2.1,3.55,3.97,2.02,3.35,3.61,25900000,25980000
Brazil,Serie A,2016,2016-08-04,23:30,Gremio,Santa Cruz,0,0,D,1.53,4.55,6.66,1.53,4.56,7.93,1.47,4.19,6.63,59600000,24250000
Brazil,Serie A,2016,2016-08-04,23:30,Sao Paulo,Atletico-MG,1,2,A,2.29,3.56,3.25,2.34,3.56,3.32,2.23,3.34,3.11,78500000,65050000
Brazil,Serie A,2016,2016-08-05,01:00,Cruzeiro,Internacional,4,2,H,1.72,3.82,5.5,1.76,3.86,5.75,1.69,3.6,4.99,71700000,58300000
Brazil,Serie A,2016,2016-08-05,01:30,Chapecoense-SC,Palmeiras,1,1,D,2.88,3.3,2.67,2.93,3.37,2.69,2.72,3.19,2.57,21250000,72050000
Brazil,Serie A,2016,2016-08-06,22:30,Flamengo RJ,Atletico-PR,1,0,H,1.78,3.58,5.47,1.79,3.64,5.95,1.72,3.44,5.05,57450000,43930000
Brazil,Serie A,2016,2016-08-07,15:00,America MG,Santos,1,0,H,3.18,3.28,2.46,3.82,3.37,2.48,3.07,3.2,2.33,12400000,54280000
Brazil,Serie A,2016,2016-08-07,20:00,Coritiba,Ponte Preta,3,1,H,1.97,3.36,4.54,2.0,3.4,4.54,1.93,3.27,4.05,23400000,25900000
Brazil,Serie A,2016,2016-08-07,20:00,Palmeiras,Vitoria,2,1,H,1.46,4.71,7.87,1.49,4.85,8.5,1.41,4.51,7.08,72050000,23350000
Brazil,Serie A,2016,2016-08-07,20:15,Internacional,Fluminense,2,2,D,2.22,3.41,3.55,2.25,3.45,3.97,2.15,3.22,3.4,58300000,57750000
Brazil,Serie A,2016,2016-08-07,20:15,Santa Cruz,Sao Paulo,1,2,A,2.56,3.23,3.06,2.62,3.27,3.1,2.48,3.1,2.89,24250000,78500000
Brazil,Serie A,2016,2016-08-07,22:30,Figueirense,Sport Recife,1,1,D,2.39,3.32,3.27,2.52,3.32,3.38,2.31,3.15,3.11,14950000,30550000
Brazil,Serie A,2016,2016-08-09,00:00,Atletico-MG,Chapecoense-SC,3,1,H,1.47,4.61,7.76,1.47,4.66,9.11,1.43,4.26,7.25,65050000,21250000
Brazil,Serie A,2016,2016-08-09,01:00,Corinthians,Cruzeiro,1,1,D,1.69,3.91,5.64,1.7,4.0,6.0,1.64,3.71,5.21,64550000,71700000
Brazil,Serie A,2016,2016-08-13,20:00,Sport Recife,Flamengo RJ,1,0,H,2.91,3.3,2.63,3.0,3.45,2.68,2.78,3.2,2.5,30550000,57450000
Brazil,Serie A,2016,2016-08-13,22:30,Ponte Preta,Figueirense,2,0,H,1.61,4.02,6.42,1.65,4.02,6.54,1.6,3.72,5.71,25900000,14950000
Brazil,Serie A,2016,2016-08-14,15:00,Fluminense,America MG,1,0,H,1.51,4.31,7.77,1.55,4.31,8.6,1.47,3.99,7.22,57750000,12400000
Brazil,Serie A,2016,2016-08-14,15:00,Gremio,Corinthians,3,0,H,2.21,3.24,3.78,2.24,3.34,3.85,2.15,3.14,3.49,59600000,64550000
Brazil,Serie A,2016,2016-08-14,20:00,Cruzeiro,Coritiba,2,2,D,1.53,4.18,7.57,1.6,4.2,7.57,1.52,3.9,6.53,71700000,23400000
Brazil,Serie A,2016,2016-08-14,20:00,Santos,Atletico-MG,3,0,H,2.24,3.42,3.51,2.45,3.42,3.51,2.23,3.29,3.14,54280000,65050000
Brazil,Serie A,2016,2016-08-14,20:00,Vitoria,Santa Cruz,2,2,D,1.82,3.7,4.85,1.83,3.77,5.05,1.77,3.56,4.44,23350000,24250000
Brazil,Serie A,2016,2016-08-14,20:15,Sao Paulo,Botafogo RJ,0,1,A,1.61,3.99,6.46,1.7,4.0,6.46,1.61,3.73,5.53,78500000,25980000
Brazil,Serie A,2016,2016-08-14,22:30,Atletico-PR,Palmeiras,0,1,A,2.65,3.23,2.95,2.69,3.32,2.95,2.54,3.13,2.79,43930000,72050000
Brazil,Serie A,2016,2016-08-16,00:00,Chapecoense-SC,Internacional,1,0,H,2.42,3.15,3.39,2.44,3.27,3.42,2.33,3.06,3.18,21250000,58300000
Brazil,Serie A,2016,2016-08-20,01:30,America MG,Chapecoense-SC,1,2,A,2.2,3.26,3.79,2.31,3.27,3.79,2.18,3.09,3.46,12400000,21250000
Brazil,Serie A,2016,2016-08-21,01:00,Botafogo RJ,Sport Recife,3,0,H,1.94,3.49,4.49,2.05,3.57,4.49,1.92,3.34,3.98,25980000,30550000
Brazil,Serie A,2016,2016-08-21,15:00,Atletico-MG,Atletico-PR,1,0,H,1.44,4.76,8.33,1.46,4.77,8.8,1.42,4.33,7.46,65050000,43930000
Brazil,Serie A,2016,2016-08-21,15:00,Flamengo RJ,Gremio,2,1,H,2.05,3.45,4.03,2.1,3.45,4.16,2.01,3.29,3.71,57450000,59600000
Brazil,Serie A,2016,2016-08-21,20:00,Internacional,Sao Paulo,1,1,D,2.09,3.34,4.04,2.2,3.35,4.06,2.08,3.19,3.64,58300000,78500000
Brazil,Serie A,2016,2016-08-21,20:00,Palmeiras,Ponte Preta,2,2,D,1.69,3.93,5.59,1.69,4.1,6.0,1.63,3.74,5.35,72050000,25900000
Brazil,Serie A,2016,2016-08-21,20:00,Santa Cruz,Fluminense,0,1,A,2.51,3.31,3.08,2.66,3.31,3.08,2.46,3.15,2.88,24250000,57750000
Brazil,Serie A,2016,2016-08-21,22:00,Coritiba,Santos,2,1,H,2.57,3.15,3.15,2.58,3.22,3.17,2.44,3.1,2.97,23400000,54280000
Brazil,Serie A,2016,2016-08-21,22:30,Figueirense,Cruzeiro,1,2,A,3.41,3.3,2.33,3.42,3.4,2.4,3.16,3.21,2.26,14950000,71700000
Brazil,Serie A,2016,2016-08-23,00:00,Corinthians,Vitoria,2,1,H,1.42,5.02,8.23,1.42,5.05,9.51,1.39,4.56,7.73,64550000,23350000
Brazil,Serie A,2016,2016-08-27,20:00,Ponte Preta,Corinthians,2,0,H,2.77,3.27,2.79,3.0,3.3,2.8,2.73,3.1,2.62,25900000,64550000
Brazil,Serie A,2016,2016-08-28,15:00,Cruzeiro,Santa Cruz,2,0,H,1.41,4.87,8.95,1.45,4.96,8.95,1.4,4.55,7.57,71700000,24250000
Brazil,Serie A,2016,2016-08-28,15:00,Santos,Figueirense,0,1,A,1.43,4.58,9.48,1.43,5.0,9.91,1.38,4.56,8.12,54280000,14950000
Brazil,Serie A,2016,2016-08-28,20:00,Chapecoense-SC,Flamengo RJ,1,3,A,2.91,3.25,2.67,2.98,3.25,2.7,2.82,3.08,2.56,21250000,57450000
Brazil,Serie A,2016,2016-08-28,20:00,Fluminense,Palmeiras,0,2,A,3.25,3.37,2.35,3.28,3.44,2.42,3.05,3.24,2.3,57750000,72050000
Brazil,Serie A,2016,2016-08-28,20:00,Gremio,Atletico-MG,1,1,D,1.77,3.83,5.02,1.85,3.83,5.02,1.77,3.57,4.48,59600000,65050000
Brazil,Serie A,2016,2016-08-28,20:00,Sao Paulo,Coritiba,0,0,D,1.76,3.69,5.35,1.8,3.74,5.45,1.72,3.54,4.87,78500000,23400000
Brazil,Serie A,2016,2016-08-28,22:30,Sport Recife,Internacional,1,1,D,2.52,3.22,3.14,2.57,3.27,3.22,2.4,3.1,2.98,30550000,58300000
Brazil,Serie A,2016,2016-08-28,22:30,Vitoria,America MG,2,1,H,1.72,3.89,5.36,1.74,3.9,5.65,1.67,3.67,5.03,23350000,12400000
Brazil,Serie A,2016,2016-08-30,00:00,Atletico-PR,Botafogo RJ,1,0,H,2.29,3.35,3.45,2.31,3.42,4.0,2.19,3.21,3.32,43930000,25980000
Brazil,Serie A,2016,2016-09-03,20:00,Fluminense,Figueirense,3,2,H,1.46,4.4,9.01,1.51,4.54,9.5,1.42,4.17,7.98,50380000,26580000
Brazil,Serie A,2016,2016-09-04,20:00,Botafogo RJ,Gremio,2,1,H,2.46,3.46,3.04,2.55,3.48,3.06,2.38,3.27,2.91,26950000,64150000
Brazil,Serie A,2016,2016-09-07,20:00,Botafogo RJ,Fluminense,1,0,H,2.47,3.14,3.31,2.55,3.18,3.4,2.38,3.07,3.08,26950000,50380000
Brazil,Serie A,2016,2016-09-07,20:00,Figueirense,Atletico-PR,1,0,H,2.43,3.14,3.37,2.48,3.2,3.52,2.33,3.04,3.2,26580000,34700000
Brazil,Serie A,2016,2016-09-07,20:00,Santa Cruz,Chapecoense-SC,2,2,D,2.19,3.27,3.82,2.25,3.3,4.06,2.1,3.18,3.58,20950000,26150000
Brazil,Serie A,2016,2016-09-07,23:30,Atletico-MG,Vitoria,2,1,H,1.43,5.02,7.79,1.43,5.25,8.32,1.4,4.63,7.16,71100000,24080000
Brazil,Serie A,2016,2016-09-08,01:45,Coritiba,Gremio,4,0,H,2.52,3.11,3.25,2.57,3.17,3.25,2.4,3.05,3.07,26630000,64150000
Brazil,Serie A,2016,2016-09-08,01:45,Flamengo RJ,Ponte Preta,2,1,H,1.71,3.86,5.46,1.71,3.86,5.81,1.66,3.61,5.18,58500000,28000000
Brazil,Serie A,2016,2016-09-08,01:45,Palmeiras,Sao Paulo,2,1,H,1.74,3.75,5.44,1.85,3.78,5.75,1.7,3.58,4.9,78850000,65730000
Brazil,Serie A,2016,2016-09-08,23:30,Corinthians,Sport Recife,3,0,H,1.53,4.34,7.16,1.55,4.45,7.53,1.5,4.02,6.6,46700000,36150000
Brazil,Serie A,2016,2016-09-09,01:00,America MG,Cruzeiro,0,2,A,4.72,3.66,1.85,4.86,3.7,1.91,4.24,3.45,1.84,22480000,74450000
Brazil,Serie A,2016,2016-09-09,01:00,Internacional,Santos,2,1,H,2.12,3.39,3.88,2.15,3.42,3.97,2.06,3.25,3.6,63330000,41530000
Brazil,Serie A,2016,2016-09-10,22:30,Vitoria,Flamengo RJ,1,2,A,3.15,3.69,2.29,3.27,3.69,2.4,3.0,3.38,2.27,24080000,58500000
Brazil,Serie A,2016,2016-09-11,15:00,Chapecoense-SC,Coritiba,1,0,H,2.02,3.45,4.16,2.16,3.45,4.16,2.04,3.24,3.7,26150000,26630000
Brazil,Serie A,2016,2016-09-11,15:00,Sao Paulo,Figueirense,3,1,H,1.46,4.45,8.69,1.5,4.65,8.9,1.45,4.1,7.38,65730000,26580000
Brazil,Serie A,2016,2016-09-11,20:00,Atletico-PR,Internacional,2,1,H,2.58,3.17,3.06,2.65,3.24,3.22,2.48,3.02,2.98,34700000,63330000
Brazil,Serie A,2016,2016-09-11,20:00,Cruzeiro,Botafogo RJ,0,2,A,1.52,4.43,7.17,1.57,4.45,7.17,1.5,4.15,6.14,74450000,26950000
Brazil,Serie A,2016,2016-09-11,20:00,Santos,Corinthians,2,1,H,2.33,3.29,3.43,2.5,3.29,3.48,2.3,3.15,3.16,41530000,46700000
Brazil,Serie A,2016,2016-09-11,20:00,Sport Recife,Santa Cruz,5,3,H,2.08,3.46,3.91,2.12,3.46,4.05,2.03,3.29,3.65,36150000,20950000
Brazil,Serie A,2016,2016-09-11,22:30,Gremio,Palmeiras,0,0,D,2.16,3.53,3.58,2.25,3.64,3.58,2.11,3.38,3.33,64150000,78850000
Brazil,Serie A,2016,2016-09-11,22:30,Ponte Preta,America MG,1,1,D,1.48,4.32,8.5,1.5,4.46,9.0,1.45,4.01,7.44,28000000,22480000
Brazil,Serie A,2016,2016-09-13,00:00,Fluminense,Atletico-MG,4,2,H,2.27,3.61,3.25,2.36,3.72,3.32,2.19,3.41,3.12,50380000,71100000
Brazil,Serie A,2016,2016-09-14,23:30,Botafogo RJ,Santos,0,1,A,2.74,3.3,2.81,2.74,3.42,2.86,2.58,3.22,2.68,26950000,41530000
Brazil,Serie A,2016,2016-09-14,23:30,Figueirense,America MG,2,2,D,2.31,3.15,3.64,2.31,3.3,3.77,2.2,3.07,3.42,26580000,22480000
Brazil,Serie A,2016,2016-09-15,01:00,Ponte Preta,Gremio,3,0,H,2.39,3.22,3.37,2.5,3.32,3.37,2.34,3.07,3.14,28000000,64150000
Brazil,Serie A,2016,2016-09-15,01:00,Santa Cruz,Atletico-PR,1,0,H,2.01,3.51,4.11,2.05,3.51,4.3,1.95,3.29,3.93,20950000,34700000
Brazil,Serie A,2016,2016-09-15,01:45,Coritiba,Corinthians,1,1,D,2.49,3.29,3.13,2.61,3.3,3.13,2.44,3.09,2.96,26630000,46700000
Brazil,Serie A,2016,2016-09-15,01:45,Palmeiras,Flamengo RJ,1,1,D,1.97,3.61,4.16,2.01,3.61,4.19,1.94,3.4,3.82,78850000,58500000
Brazil,Serie A,2016,2016-09-15,23:30,Atletico-MG,Sport Recife,1,0,H,1.47,4.8,7.44,1.5,4.86,7.73,1.45,4.4,6.69,71100000,36150000
Brazil,Serie A,2016,2016-09-15,23:30,Fluminense,Chapecoense-SC,1,2,A,1.68,3.72,6.16,1.71,3.77,6.16,1.66,3.54,5.4,50380000,26150000
Brazil,Serie A,2016,2016-09-16,01:00,Internacional,Vitoria,0,1,A,1.53,4.28,7.16,1.56,4.35,7.5,1.5,4.01,6.52,63330000,24080000
Brazil,Serie A,2016,2016-09-16,01:00,Sao Paulo,Cruzeiro,1,0,H,1.98,3.48,4.31,2.0,3.57,4.36,1.93,3.34,3.96,65730000,74450000
Brazil,Serie A,2016,2016-09-17,20:00,Corinthians,Palmeiras,0,2,A,2.35,3.32,3.37,2.44,3.32,3.37,2.29,3.15,3.15,46700000,78850000
Brazil,Serie A,2016,2016-09-18,15:00,Flamengo RJ,Figueirense,2,0,H,1.33,5.36,11.76,1.4,5.4,12.5,1.31,4.88,9.77,58500000,26580000
Brazil,Serie A,2016,2016-09-18,20:00,Atletico-PR,Sao Paulo,1,0,H,2.95,3.09,2.76,3.02,3.09,2.92,2.78,2.94,2.69,34700000,65730000
Brazil,Serie A,2016,2016-09-18,20:00,Chapecoense-SC,Ponte Preta,2,2,D,2.66,3.09,3.07,2.67,3.1,3.1,2.49,3.01,2.95,26150000,28000000
Brazil,Serie A,2016,2016-09-18,20:00,Cruzeiro,Atletico-MG,1,1,D,1.98,3.71,4.01,2.0,3.73,4.07,1.93,3.49,3.74,74450000,71100000
Brazil,Serie A,2016,2016-09-18,20:00,Gremio,Fluminense,0,1,A,1.78,3.63,5.34,1.8,3.67,5.55,1.75,3.43,4.85,64150000,50380000
Brazil,Serie A,2016,2016-09-18,20:00,Sport Recife,Coritiba,0,1,A,1.89,3.56,4.64,1.93,3.56,4.66,1.85,3.38,4.25,36150000,26630000
Brazil,Serie A,2016,2016-09-18,22:30,Santos,Santa Cruz,3,2,H,1.53,4.42,6.83,1.54,4.6,8.09,1.49,4.11,6.4,41530000,20950000
Brazil,Serie A,2016,2016-09-18,22:30,Vitoria,Botafogo RJ,0,1,A,2.0,3.53,4.13,2.15,3.53,4.13,2.03,3.37,3.57,24080000,26950000
Brazil,Serie A,2016,2016-09-20,00:00,America MG,Internacional,1,0,H,3.07,3.25,2.55,3.28,3.28,2.6,2.98,3.07,2.45,22480000,63330000
Brazil,Serie A,2016,2016-09-24,20:00,Palmeiras,Coritiba,2,1,H,1.44,4.56,9.05,1.45,4.75,11.0,1.39,4.41,8.1,78850000,26630000
Brazil,Serie A,2016,2016-09-24,22:30,Sport Recife,Santos,1,0,H,2.36,3.29,3.35,2.47,3.42,3.35,2.28,3.2,3.14,36150000,41530000
Brazil,Serie A,2016,2016-09-25,01:00,America MG,Botafogo RJ,1,0,H,2.53,3.17,3.12,2.7,3.23,3.2,2.5,3.09,2.86,22480000,26950000
Brazil,Serie A,2016,2016-09-25,15:00,Atletico-PR,Ponte Preta,3,0,H,2.42,3.06,3.5,2.56,3.1,3.74,2.34,2.98,3.25,34700000,28000000
Brazil,Serie A,2016,2016-09-25,15:00,Figueirense,Santa Cruz,3,1,H,2.59,3.12,3.14,2.59,3.28,3.2,2.43,3.12,2.96,26580000,20950000
Brazil,Serie A,2016,2016-09-25,20:00,Corinthians,Fluminense,0,1,A,1.79,3.39,5.87,1.81,3.6,5.87,1.74,3.38,5.01,46700000,50380000
Brazil,Serie A,2016,2016-09-25,20:00,Flamengo RJ,Cruzeiro,2,1,H,1.9,3.69,4.37,1.94,3.9,4.66,1.84,3.53,4.1,58500000,74450000
Brazil,Serie A,2016,2016-09-25,20:00,Gremio,Chapecoense-SC,1,0,H,1.61,3.85,7.04,1.65,4.0,7.04,1.59,3.69,5.9,64150000,26150000
Brazil,Serie A,2016,2016-09-25,20:00,Vitoria,Sao Paulo,2,0,H,2.47,3.29,3.16,2.48,3.5,3.32,2.34,3.22,2.99,24080000,65730000
Brazil,Serie A,2016,2016-09-25,22:30,Atletico-MG,Internacional,3,1,H,1.76,3.63,5.56,1.76,3.95,5.85,1.68,3.6,5.07,71100000,63330000
Brazil,Serie A,2016,2016-10-01,15:00,Fluminense,Sport Recife,3,1,H,1.75,3.66,5.5,1.79,3.82,6.14,1.68,3.6,5.04,50380000,36150000
Brazil,Serie A,2016,2016-10-01,20:00,Chapecoense-SC,Vitoria,1,4,A,1.95,3.45,4.5,2.0,3.52,4.5,1.91,3.34,4.06,26150000,24080000
Brazil,Serie A,2016,2016-10-01,20:00,Santos,Atletico-PR,2,0,H,1.56,3.88,7.99,1.64,3.97,7.99,1.56,3.69,6.43,41530000,34700000
Brazil,Serie A,2016,2016-10-01,20:00,Sao Paulo,Flamengo RJ,0,0,D,2.49,3.33,3.1,2.55,3.34,3.17,2.4,3.18,2.93,65730000,58500000
Brazil,Serie A,2016,2016-10-01,20:30,Botafogo RJ,Corinthians,2,0,H,2.35,3.22,3.46,2.45,3.22,3.52,2.3,3.09,3.21,26950000,46700000
Brazil,Serie A,2016,2016-10-01,20:30,Ponte Preta,Atletico-MG,1,2,A,2.25,3.41,3.48,2.45,3.47,3.48,2.23,3.25,3.2,28000000,71100000
Brazil,Serie A,2016,2016-10-01,22:30,Cruzeiro,Gremio,1,0,H,1.67,3.97,5.73,1.75,3.99,5.75,1.64,3.69,5.22,74450000,64150000
Brazil,Serie A,2016,2016-10-02,01:00,Internacional,Figueirense,1,0,H,1.43,4.58,9.29,1.52,4.58,9.29,1.44,4.11,7.64,63330000,26580000
Brazil,Serie A,2016,2016-10-04,00:00,Santa Cruz,Palmeiras,2,3,A,3.2,3.26,2.47,3.36,3.44,2.47,3.01,3.19,2.35,20950000,78850000
Brazil,Serie A,2016,2016-10-04,01:00,Coritiba,America MG,3,0,H,1.54,4.1,7.66,1.6,4.35,7.66,1.52,3.84,6.6,26630000,22480000
Brazil,Serie A,2016,2016-10-05,23:30,Atletico-PR,Chapecoense-SC,3,1,H,1.99,3.26,4.65,2.05,3.27,4.86,1.95,3.14,4.2,34700000,26150000
Brazil,Serie A,2016,2016-10-05,23:30,Vitoria,Gremio,0,1,A,2.13,3.43,3.79,2.16,3.56,3.79,2.09,3.28,3.47,24080000,64150000
Brazil,Serie A,2016,2016-10-06,01:00,Corinthians,Atletico-MG,0,0,D,2.03,3.63,3.89,2.03,3.82,4.66,1.91,3.49,3.88,46700000,71100000
Brazil,Serie A,2016,2016-10-06,01:00,Santos,Fluminense,2,1,H,2.03,3.49,4.08,2.05,3.52,4.36,1.95,3.34,3.89,41530000,50380000
Brazil,Serie A,2016,2016-10-06,01:45,Sport Recife,Sao Paulo,1,1,D,2.21,3.28,3.74,2.22,3.37,3.82,2.14,3.2,3.45,36150000,65730000
Brazil,Serie A,2016,2016-10-06,23:30,Internacional,Coritiba,1,0,H,1.83,3.45,5.33,1.89,3.5,5.7,1.77,3.31,4.95,63330000,26630000
Brazil,Serie A,2016,2016-10-09,01:00,Cruzeiro,Ponte Preta,2,0,H,1.7,3.79,5.79,1.75,3.92,5.85,1.67,3.64,5.1,74450000,28000000
Brazil,Serie A,2016,2016-10-09,21:00,America MG,Palmeiras,0,2,A,9.0,4.64,1.43,9.0,4.8,1.49,7.37,4.24,1.43,22480000,78850000
Brazil,Serie A,2016,2016-10-09,21:00,Figueirense,Botafogo RJ,0,1,A,2.71,3.19,2.93,2.71,3.22,2.98,2.57,3.09,2.8,26580000,26950000
Brazil,Serie A,2016,2016-10-09,21:00,Flamengo RJ,Santa Cruz,3,0,H,1.38,5.19,9.19,1.42,5.3,9.3,1.36,4.74,7.85,58500000,20950000
Brazil,Serie A,2016,2016-10-12,15:00,Chapecoense-SC,Sport Recife,3,0,H,1.99,3.41,4.35,2.0,3.57,4.4,1.94,3.36,3.91,26150000,36150000
Brazil,Serie A,2016,2016-10-12,23:30,Coritiba,Figueirense,0,0,D,1.53,4.12,7.82,1.54,4.16,8.12,1.5,3.83,6.9,26630000,26580000
Brazil,Serie A,2016,2016-10-13,01:45,Botafogo RJ,Internacional,1,0,H,2.01,3.37,4.51,2.05,3.38,4.9,1.95,3.21,4.07,26950000,63330000
Brazil,Serie A,2016,2016-10-13,01:45,Santa Cruz,Corinthians,2,4,A,4.53,3.62,1.89,4.75,3.63,1.92,4.27,3.48,1.82,20950000,46700000
Brazil,Serie A,2016,2016-10-13,23:30,Atletico-MG,America MG,3,0,H,1.34,5.39,10.77,1.37,5.7,11.5,1.32,4.95,8.83,71100000,22480000
Brazil,Serie A,2016,2016-10-13,23:30,Palmeiras,Cruzeiro,0,0,D,1.75,3.79,5.31,1.86,4.0,5.5,1.73,3.58,4.69,78850000,74450000
Brazil,Serie A,2016,2016-10-13,23:30,Ponte Preta,Vitoria,2,0,H,1.72,3.76,5.62,1.79,3.84,5.75,1.67,3.64,5.04,28000000,24080000
Brazil,Serie A,2016,2016-10-14,01:00,Fluminense,Flamengo RJ,1,2,A,3.33,3.31,2.37,3.62,3.31,2.4,3.17,3.16,2.28,50380000,58500000
Brazil,Serie A,2016,2016-10-14,01:00,Gremio,Atletico-PR,1,0,H,1.56,3.89,7.88,1.64,3.89,8.0,1.54,3.66,6.87,64150000,34700000
Brazil,Serie A,2016,2016-10-14,01:00,Sao Paulo,Santos,0,1,A,2.54,3.19,3.15,2.66,3.27,3.34,2.46,3.09,2.93,65730000,41530000
Brazil,Serie A,2016,2016-10-16,20:00,Atletico-PR,Coritiba,2,0,H,3.12,3.08,2.63,3.12,3.08,2.88,2.88,2.91,2.63,34700000,26630000
Brazil,Serie A,2016,2016-10-16,20:00,Botafogo RJ,Atletico-MG,3,2,H,2.59,3.26,3.01,2.76,3.32,3.01,2.57,3.15,2.75,26950000,71100000
Brazil,Serie A,2016,2016-10-16,20:00,Cruzeiro,Chapecoense-SC,0,0,D,1.46,4.34,9.23,1.5,4.46,9.23,1.45,4.09,7.42,74450000,26150000
Brazil,Serie A,2016,2016-10-16,20:00,Figueirense,Palmeiras,1,2,A,5.02,3.68,1.81,5.35,3.75,1.83,4.65,3.46,1.77,26580000,78850000
Brazil,Serie A,2016,2016-10-16,20:00,Internacional,Flamengo RJ,2,1,H,2.63,3.19,3.01,2.78,3.27,3.01,2.57,3.06,2.81,63330000,58500000
Brazil,Serie A,2016,2016-10-16,21:30,Corinthians,America MG,2,0,H,1.36,5.13,10.46,1.36,5.3,11.39,1.33,4.82,8.85,46700000,22480000
Brazil,Serie A,2016,2016-10-16,21:30,Ponte Preta,Santa Cruz,3,0,H,1.6,4.17,6.27,1.63,4.17,6.3,1.58,3.84,5.59,28000000,20950000
Brazil,Serie A,2016,2016-10-16,22:30,Santos,Gremio,1,1,D,1.62,4.0,6.33,1.88,4.06,6.6,1.61,3.71,5.5,41530000,64150000
Brazil,Serie A,2016,2016-10-16,22:30,Sport Recife,Vitoria,1,0,H,1.83,3.76,4.73,1.9,3.87,4.73,1.81,3.55,4.16,36150000,24080000
Brazil,Serie A,2016,2016-10-17,23:00,Fluminense,Sao Paulo,1,2,A,1.99,3.43,4.34,2.0,3.44,4.55,1.93,3.31,3.98,50380000,65730000
Brazil,Serie A,2016,2016-10-20,00:45,Santa Cruz,Botafogo RJ,0,1,A,2.9,3.29,2.64,3.05,3.37,2.68,2.76,3.2,2.52,20950000,26950000
Brazil,Serie A,2016,2016-10-22,20:00,Sao Paulo,Ponte Preta,2,0,H,1.93,3.46,4.57,2.0,3.6,4.66,1.9,3.34,4.09,65730000,28000000
Brazil,Serie A,2016,2016-10-23,20:00,Flamengo RJ,Corinthians,2,2,D,1.67,3.93,5.86,1.71,3.98,6.0,1.64,3.67,5.29,58500000,46700000
Brazil,Serie A,2016,2016-10-23,20:00,Gremio,Internacional,0,0,D,2.18,3.23,3.89,2.25,3.25,3.97,2.14,3.07,3.6,64150000,63330000
Brazil,Serie A,2016,2016-10-23,20:00,Palmeiras,Sport Recife,2,1,H,1.37,5.12,10.13,1.4,5.2,10.4,1.36,4.72,8.32,78850000,36150000
