Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2015,2015-08-01,22:30,Fluminense,Gremio,1,0,H,2.2,3.17,3.83,2.3,3.34,3.83,2.15,3.11,3.49,58700000.0,48480000.0
Brazil,Serie A,2015,2015-08-02,15:00,Coritiba,Goias,1,1,D,2.03,3.27,4.4,2.03,3.4,4.7,1.93,3.19,4.14,27450000.0,20400000.0
Brazil,Serie A,2015,2015-08-02,15:00,Palmeiras,Atletico-PR,0,1,A,1.52,4.3,7.51,1.55,4.46,8.2,1.49,3.99,6.73,70900000.0,35500000.0
Brazil,Serie A,2015,2015-08-02,20:00,Figueirense,Ponte Preta,3,1,H,2.29,3.28,3.52,2.29,3.3,3.7,2.19,3.13,3.37,26580000.0,9550000.0
Brazil,Serie A,2015,2015-08-02,20:00,Flamengo RJ,Santos,2,2,D,2.02,3.44,4.18,2.04,3.44,4.65,1.91,3.34,4.01,57100000.0,44650000.0
Brazil,Serie A,2015,2015-08-02,20:00,Internacional,Chapecoense-SC,0,0,D,1.67,3.67,6.5,1.7,3.71,6.5,1.64,3.49,5.65,61480000.0,25850000.0
Brazil,Serie A,2015,2015-08-02,20:00,Joinville,Avai,2,0,H,2.55,3.24,3.09,2.55,3.25,3.26,2.39,3.09,3.02,28550000.0,20950000.0
Brazil,Serie A,2015,2015-08-02,22:30,Sport Recife,Cruzeiro,0,0,D,2.23,3.37,3.58,2.3,3.37,3.82,2.18,3.2,3.3,32500000.0,92100000.0
Brazil,Serie A,2015,2015-08-08,22:30,Avai,Fluminense,1,0,H,2.43,3.36,3.17,2.65,3.36,3.17,2.44,3.16,2.87,20950000.0,58700000.0
Brazil,Serie A,2015,2015-08-09,01:00,Santos,Coritiba,3,0,H,1.54,4.3,6.92,1.57,4.32,8.0,1.51,3.93,6.35,44650000.0,27450000.0
Brazil,Serie A,2015,2015-08-09,15:00,Atletico-PR,Sport Recife,1,1,D,1.79,3.65,5.2,1.91,3.7,5.5,1.79,3.41,4.52,35500000.0,32500000.0
Brazil,Serie A,2015,2015-08-09,15:00,Vasco,Joinville,0,0,D,1.89,3.43,4.86,1.91,3.5,4.98,1.84,3.26,4.46,28900000.0,28550000.0
Brazil,Serie A,2015,2015-08-09,20:00,Cruzeiro,Palmeiras,2,1,H,2.09,3.33,4.06,2.2,3.5,4.15,2.04,3.19,3.7,92100000.0,70900000.0
Brazil,Serie A,2015,2015-08-09,20:00,Goias,Atletico-MG,0,0,D,3.12,3.27,2.51,3.18,3.35,2.51,2.95,3.15,2.39,20400000.0,52400000.0
Brazil,Serie A,2015,2015-08-09,20:00,Ponte Preta,Flamengo RJ,1,0,H,2.66,3.29,2.89,2.8,3.29,2.89,2.58,3.1,2.75,9550000.0,57100000.0
Brazil,Serie A,2015,2015-08-09,20:00,Sao Paulo,Corinthians,1,1,D,2.42,3.1,3.45,2.57,3.2,3.45,2.32,3.0,3.22,75100000.0,66400000.0
Brazil,Serie A,2015,2015-08-09,22:30,Chapecoense-SC,Figueirense,2,2,D,1.93,3.22,5.1,1.95,3.48,5.1,1.86,3.2,4.45,25850000.0,26580000.0
Brazil,Serie A,2015,2015-08-09,22:30,Gremio,Internacional,5,0,H,1.77,3.67,5.33,1.95,3.67,5.33,1.81,3.36,4.47,48480000.0,61480000.0
Brazil,Serie A,2015,2015-08-12,23:30,Coritiba,Palmeiras,2,1,H,3.12,3.21,2.54,3.15,3.3,2.58,2.91,3.11,2.45,27450000.0,70900000.0
Brazil,Serie A,2015,2015-08-12,23:30,Flamengo RJ,Atletico-PR,3,2,H,1.85,3.61,4.82,1.91,3.68,4.82,1.83,3.43,4.27,63200000.0,35500000.0
Brazil,Serie A,2015,2015-08-13,01:00,Goias,Chapecoense-SC,0,0,D,1.83,3.44,5.31,2.0,3.44,5.31,1.8,3.25,4.78,20400000.0,25850000.0
Brazil,Serie A,2015,2015-08-13,01:00,Santos,Vasco,1,0,H,1.41,4.92,8.85,1.45,4.95,8.9,1.39,4.44,7.78,44650000.0,28900000.0
Brazil,Serie A,2015,2015-08-13,02:00,Corinthians,Sport Recife,4,3,H,1.57,4.06,6.98,1.57,4.2,7.0,1.53,3.83,6.29,66400000.0,32500000.0
Brazil,Serie A,2015,2015-08-13,02:00,Figueirense,Sao Paulo,0,2,A,3.01,3.35,2.53,3.2,3.37,2.56,2.93,3.14,2.41,26580000.0,75100000.0
Brazil,Serie A,2015,2015-08-13,02:00,Internacional,Fluminense,1,0,H,2.12,3.35,3.94,2.15,3.47,4.15,2.02,3.24,3.67,61480000.0,58700000.0
Brazil,Serie A,2015,2015-08-13,23:30,Ponte Preta,Avai,2,0,H,1.63,3.97,6.24,1.75,3.98,6.27,1.63,3.62,5.43,9550000.0,20950000.0
Brazil,Serie A,2015,2015-08-14,01:00,Atletico-MG,Gremio,0,2,A,1.77,3.55,5.61,1.8,3.68,5.7,1.73,3.44,4.91,52400000.0,48480000.0
Brazil,Serie A,2015,2015-08-14,01:00,Joinville,Cruzeiro,3,0,H,3.48,3.15,2.38,3.8,3.3,2.4,3.32,3.02,2.26,28550000.0,92100000.0
Brazil,Serie A,2015,2015-08-15,22:30,Atletico-PR,Santos,0,0,D,2.45,3.32,3.16,2.53,3.33,3.18,2.35,3.18,2.99,35500000.0,44650000.0
Brazil,Serie A,2015,2015-08-15,22:30,Vasco,Coritiba,0,1,A,2.27,3.31,3.56,2.27,3.36,3.69,2.18,3.15,3.37,28900000.0,27450000.0
Brazil,Serie A,2015,2015-08-16,01:00,Sao Paulo,Goias,0,3,A,1.66,3.75,6.4,1.67,4.0,6.5,1.6,3.64,5.75,75100000.0,20400000.0
Brazil,Serie A,2015,2015-08-16,15:00,Palmeiras,Flamengo RJ,4,2,H,2.04,3.44,4.09,2.04,3.55,4.18,1.96,3.3,3.8,70900000.0,63200000.0
Brazil,Serie A,2015,2015-08-16,20:00,Avai,Corinthians,1,2,A,3.31,3.23,2.42,3.33,3.3,2.52,3.1,3.09,2.34,20950000.0,66400000.0
Brazil,Serie A,2015,2015-08-16,20:00,Cruzeiro,Internacional,0,0,D,1.69,3.72,6.11,1.82,3.72,6.11,1.73,3.42,4.96,92100000.0,61480000.0
Brazil,Serie A,2015,2015-08-16,20:00,Fluminense,Figueirense,2,1,H,1.7,3.77,5.81,1.76,3.8,7.0,1.66,3.53,5.36,58700000.0,26580000.0
Brazil,Serie A,2015,2015-08-16,20:00,Sport Recife,Ponte Preta,1,1,D,1.85,3.72,4.64,1.87,3.72,4.85,1.81,3.46,4.32,32500000.0,9550000.0
Brazil,Serie A,2015,2015-08-16,22:30,Chapecoense-SC,Atletico-MG,2,1,H,3.31,3.37,2.35,3.31,3.39,2.39,3.16,3.18,2.26,25850000.0,52400000.0
Brazil,Serie A,2015,2015-08-16,22:30,Gremio,Joinville,2,1,H,1.43,4.52,9.43,1.43,4.9,9.8,1.39,4.28,8.39,48480000.0,28550000.0
Brazil,Serie A,2015,2015-08-22,22:30,Goias,Vasco,3,0,H,1.65,3.78,6.43,1.75,3.78,6.43,1.66,3.56,5.28,20400000.0,28900000.0
Brazil,Serie A,2015,2015-08-22,22:30,Santos,Avai,5,2,H,1.42,4.77,8.92,1.44,4.8,9.0,1.4,4.38,7.95,44650000.0,20950000.0
Brazil,Serie A,2015,2015-08-23,01:00,Figueirense,Sport Recife,2,1,H,2.3,3.37,3.42,2.3,3.4,4.15,2.13,3.22,3.41,26580000.0,32500000.0
Brazil,Serie A,2015,2015-08-23,15:00,Coritiba,Chapecoense-SC,1,0,H,2.04,3.32,4.27,2.05,3.45,5.2,1.92,3.21,4.19,27450000.0,25850000.0
Brazil,Serie A,2015,2015-08-23,15:00,Ponte Preta,Gremio,0,0,D,2.7,3.23,2.9,2.7,3.25,3.04,2.52,3.09,2.84,9550000.0,48480000.0
Brazil,Serie A,2015,2015-08-23,20:00,Corinthians,Cruzeiro,3,0,H,2.08,3.3,4.14,2.11,3.4,4.5,1.98,3.22,3.91,66400000.0,92100000.0
Brazil,Serie A,2015,2015-08-23,20:00,Flamengo RJ,Sao Paulo,2,1,H,1.96,3.6,4.23,2.07,3.6,4.33,1.95,3.34,3.85,63200000.0,75100000.0
Brazil,Serie A,2015,2015-08-23,20:00,Internacional,Atletico-PR,2,0,H,1.94,3.44,4.45,1.97,3.65,4.85,1.88,3.3,4.22,61480000.0,35500000.0
Brazil,Serie A,2015,2015-08-23,20:00,Joinville,Fluminense,2,1,H,2.62,3.19,2.99,2.7,3.2,2.99,2.55,3.06,2.82,28550000.0,58700000.0
Brazil,Serie A,2015,2015-08-23,22:30,Atletico-MG,Palmeiras,2,1,H,1.6,4.11,6.33,1.8,4.12,6.36,1.61,3.78,5.39,52400000.0,70900000.0
Brazil,Serie A,2015,2015-08-29,22:30,Vasco,Figueirense,0,1,A,2.08,3.24,4.24,2.2,3.4,4.33,2.04,3.15,3.8,28900000.0,26580000.0
Brazil,Serie A,2015,2015-08-30,01:00,Sao Paulo,Ponte Preta,3,0,H,1.78,3.68,5.26,1.85,3.68,5.4,1.75,3.47,4.74,75100000.0,9550000.0
Brazil,Serie A,2015,2015-08-30,15:00,Avai,Internacional,3,0,H,3.07,3.19,2.59,3.07,3.32,2.7,2.84,3.13,2.49,20950000.0,61480000.0
Brazil,Serie A,2015,2015-08-30,15:00,Gremio,Coritiba,0,0,D,1.56,4.07,7.27,1.57,4.2,7.73,1.52,3.8,6.72,48480000.0,27450000.0
Brazil,Serie A,2015,2015-08-30,20:00,Chapecoense-SC,Corinthians,1,3,A,2.58,3.03,3.25,2.68,3.2,3.25,2.5,2.95,2.99,25850000.0,66400000.0
Brazil,Serie A,2015,2015-08-30,20:00,Fluminense,Atletico-MG,1,2,A,2.89,3.34,2.62,2.95,3.4,2.72,2.73,3.23,2.51,58700000.0,52400000.0
Brazil,Serie A,2015,2015-08-30,20:00,Palmeiras,Joinville,3,2,H,1.44,4.45,9.34,1.5,4.56,9.34,1.42,4.16,7.67,70900000.0,28550000.0
Brazil,Serie A,2015,2015-08-30,20:00,Sport Recife,Flamengo RJ,0,1,A,2.21,3.45,3.55,2.3,3.45,3.56,2.16,3.3,3.26,32500000.0,63200000.0
Brazil,Serie A,2015,2015-08-30,22:30,Atletico-PR,Goias,3,0,H,2.04,3.29,4.33,2.1,3.52,4.4,1.97,3.23,3.92,35500000.0,20400000.0
Brazil,Serie A,2015,2015-08-30,22:30,Cruzeiro,Santos,0,1,A,2.16,3.29,3.87,2.16,3.44,4.2,2.05,3.24,3.64,92100000.0,44650000.0
Brazil,Serie A,2015,2015-09-02,23:30,Internacional,Vasco,6,0,H,1.56,4.12,7.03,1.57,4.12,8.0,1.51,3.84,6.64,61480000.0,28900000.0
Brazil,Serie A,2015,2015-09-02,23:30,Joinville,Sao Paulo,0,0,D,3.05,3.25,2.57,3.05,3.54,2.6,2.85,3.18,2.44,28550000.0,75100000.0
Brazil,Serie A,2015,2015-09-02,23:30,Ponte Preta,Cruzeiro,1,2,A,2.4,3.28,3.3,2.4,3.28,3.45,2.3,3.11,3.13,9550000.0,92100000.0
Brazil,Serie A,2015,2015-09-03,01:00,Atletico-MG,Atletico-PR,0,1,A,1.39,5.02,9.53,1.5,5.06,9.57,1.4,4.41,7.72,52400000.0,35500000.0
Brazil,Serie A,2015,2015-09-03,01:00,Flamengo RJ,Avai,3,0,H,1.6,4.07,6.58,1.7,4.07,6.9,1.59,3.72,5.79,63200000.0,20950000.0
Brazil,Serie A,2015,2015-09-03,02:00,Corinthians,Fluminense,2,0,H,1.82,3.53,5.2,1.82,3.74,5.6,1.76,3.36,4.8,66400000.0,58700000.0
Brazil,Serie A,2015,2015-09-03,02:00,Coritiba,Sport Recife,0,0,D,1.96,3.49,4.36,2.05,3.49,4.36,1.96,3.28,3.85,27450000.0,32500000.0
Brazil,Serie A,2015,2015-09-03,02:00,Goias,Palmeiras,1,0,H,2.39,3.25,3.35,2.5,3.42,3.35,2.33,3.11,3.09,20400000.0,70900000.0
Brazil,Serie A,2015,2015-09-03,23:30,Santos,Chapecoense-SC,3,1,H,1.51,4.29,7.84,1.51,4.45,8.0,1.48,3.96,6.98,44650000.0,25850000.0
Brazil,Serie A,2015,2015-09-04,01:00,Figueirense,Gremio,0,2,A,2.58,3.16,3.11,2.78,3.2,3.11,2.54,2.99,2.91,26580000.0,48480000.0
Brazil,Serie A,2015,2015-09-05,23:30,Sao Paulo,Internacional,2,0,H,2.28,3.48,3.35,2.4,3.5,3.55,2.2,3.26,3.24,75100000.0,61480000.0
Brazil,Serie A,2015,2015-09-05,23:30,Vasco,Atletico-MG,1,2,A,5.17,3.95,1.73,5.32,3.96,1.75,4.76,3.65,1.7,28900000.0,52400000.0
Brazil,Serie A,2015,2015-09-06,01:00,Atletico-PR,Joinville,0,0,D,1.6,3.95,6.92,1.6,4.4,8.2,1.53,3.77,6.53,35500000.0,28550000.0
Brazil,Serie A,2015,2015-09-06,15:00,Chapecoense-SC,Ponte Preta,0,0,D,2.04,3.24,4.41,2.04,3.5,4.5,1.96,3.22,4.01,25850000.0,9550000.0
Brazil,Serie A,2015,2015-09-06,15:00,Cruzeiro,Figueirense,5,1,H,1.55,4.02,7.69,1.57,4.05,7.69,1.51,3.82,6.89,92100000.0,26580000.0
Brazil,Serie A,2015,2015-09-06,20:00,Avai,Coritiba,0,2,A,2.19,3.29,3.78,2.25,3.32,3.9,2.13,3.15,3.52,20950000.0,27450000.0
Brazil,Serie A,2015,2015-09-06,20:00,Fluminense,Flamengo RJ,1,3,A,3.59,3.3,2.25,3.6,3.4,2.44,3.27,3.15,2.22,58700000.0,63200000.0
Brazil,Serie A,2015,2015-09-06,20:00,Gremio,Goias,2,1,H,1.8,3.49,5.46,1.82,3.7,6.0,1.74,3.36,5.06,48480000.0,20400000.0
Brazil,Serie A,2015,2015-09-06,20:00,Palmeiras,Corinthians,3,3,D,2.24,3.33,3.59,2.25,3.36,3.7,2.16,3.2,3.36,70900000.0,66400000.0
Brazil,Serie A,2015,2015-09-06,22:30,Sport Recife,Santos,1,1,D,2.24,3.48,3.43,2.35,3.48,3.52,2.18,3.28,3.24,32500000.0,44650000.0
Brazil,Serie A,2015,2015-09-09,23:30,Atletico-MG,Avai,2,0,H,1.24,6.57,14.5,1.3,6.57,14.5,1.26,5.58,10.76,52400000.0,20950000.0
Brazil,Serie A,2015,2015-09-09,23:30,Internacional,Palmeiras,1,0,H,1.8,3.7,5.01,1.9,3.71,5.1,1.79,3.48,4.48,61480000.0,70900000.0
Brazil,Serie A,2015,2015-09-09,23:30,Ponte Preta,Vasco,0,1,A,1.69,3.69,6.15,1.87,3.75,6.15,1.71,3.48,5.02,9550000.0,28900000.0
Brazil,Serie A,2015,2015-09-10,01:00,Figueirense,Atletico-PR,1,1,D,2.61,3.24,3.0,2.7,3.26,3.03,2.51,3.06,2.89,26580000.0,35500000.0
Brazil,Serie A,2015,2015-09-10,02:00,Corinthians,Gremio,1,1,D,1.94,3.34,4.76,1.94,3.6,4.76,1.89,3.24,4.28,66400000.0,48480000.0
Brazil,Serie A,2015,2015-09-10,02:00,Coritiba,Fluminense,1,1,D,2.22,3.27,3.71,2.3,3.28,3.76,2.18,3.12,3.42,27450000.0,58700000.0
Brazil,Serie A,2015,2015-09-10,02:00,Santos,Sao Paulo,3,0,H,2.14,3.46,3.72,2.2,3.46,3.73,2.11,3.23,3.48,44650000.0,75100000.0
Brazil,Serie A,2015,2015-09-10,23:30,Goias,Sport Recife,1,0,H,1.91,3.42,4.79,2.0,3.48,4.83,1.89,3.25,4.23,20400000.0,32500000.0
Brazil,Serie A,2015,2015-09-11,01:00,Flamengo RJ,Cruzeiro,2,0,H,2.04,3.34,4.25,2.05,3.45,4.25,2.0,3.21,3.84,63200000.0,92100000.0
Brazil,Serie A,2015,2015-09-11,01:00,Joinville,Chapecoense-SC,0,0,D,2.43,3.11,3.45,2.45,3.2,3.45,2.35,3.0,3.19,28550000.0,25850000.0
Brazil,Serie A,2015,2015-09-12,22:30,Coritiba,Internacional,0,1,A,2.48,3.25,3.18,2.48,3.31,3.4,2.35,3.08,3.11,27450000.0,61480000.0
Brazil,Serie A,2015,2015-09-13,01:00,Palmeiras,Figueirense,2,0,H,1.48,4.52,7.85,1.5,4.65,8.0,1.45,4.23,6.96,70900000.0,26580000.0
Brazil,Serie A,2015,2015-09-13,15:00,Corinthians,Joinville,3,0,H,1.38,4.65,11.5,1.45,5.0,12.5,1.36,4.37,9.66,66400000.0,28550000.0
Brazil,Serie A,2015,2015-09-13,15:00,Ponte Preta,Santos,3,1,H,3.05,3.29,2.54,3.35,3.33,2.54,2.98,3.16,2.38,9550000.0,44650000.0
Brazil,Serie A,2015,2015-09-13,20:00,Chapecoense-SC,Flamengo RJ,1,3,A,2.64,3.04,3.16,2.84,3.15,3.16,2.66,2.93,2.83,25850000.0,63200000.0
Brazil,Serie A,2015,2015-09-13,20:00,Cruzeiro,Atletico-MG,1,1,D,2.68,3.27,2.89,2.72,3.28,2.92,2.59,3.12,2.73,92100000.0,52400000.0
Brazil,Serie A,2015,2015-09-13,20:00,Gremio,Sao Paulo,1,2,A,1.97,3.51,4.28,2.01,3.62,4.7,1.88,3.37,4.1,48480000.0,75100000.0
Brazil,Serie A,2015,2015-09-13,20:00,Vasco,Atletico-PR,2,0,H,2.33,3.25,3.47,2.51,3.31,3.47,2.3,3.11,3.16,28900000.0,35500000.0
Brazil,Serie A,2015,2015-09-13,22:30,Avai,Goias,2,1,H,2.2,3.23,3.84,2.3,3.28,3.85,2.16,3.09,3.5,20950000.0,20400000.0
Brazil,Serie A,2015,2015-09-13,22:30,Sport Recife,Fluminense,1,0,H,2.12,3.39,3.88,2.2,3.46,3.88,2.08,3.3,3.46,32500000.0,58700000.0
Brazil,Serie A,2015,2015-09-16,23:30,Fluminense,Palmeiras,1,4,A,2.34,3.35,3.34,2.37,3.38,3.6,2.26,3.18,3.16,58700000.0,70900000.0
Brazil,Serie A,2015,2015-09-16,23:30,Goias,Ponte Preta,1,2,A,1.86,3.6,4.73,1.9,3.72,5.2,1.8,3.44,4.46,20400000.0,9550000.0
Brazil,Serie A,2015,2015-09-16,23:30,Joinville,Sport Recife,1,1,D,2.79,3.11,2.92,2.79,3.24,3.01,2.59,3.01,2.81,28550000.0,32500000.0
Brazil,Serie A,2015,2015-09-17,01:00,Atletico-PR,Gremio,1,2,A,2.8,3.22,2.8,2.8,3.25,2.88,2.61,3.08,2.73,35500000.0,48480000.0
Brazil,Serie A,2015,2015-09-17,01:00,Figueirense,Avai,0,1,A,2.18,3.26,3.84,2.2,3.3,3.92,2.12,3.13,3.55,26580000.0,20950000.0
Brazil,Serie A,2015,2015-09-17,02:00,Cruzeiro,Vasco,2,2,D,1.41,4.77,9.34,1.45,4.78,9.9,1.39,4.39,8.12,92100000.0,28900000.0
Brazil,Serie A,2015,2015-09-17,02:00,Internacional,Corinthians,2,1,H,2.4,3.23,3.33,2.43,3.3,3.56,2.29,3.08,3.2,61480000.0,66400000.0
Brazil,Serie A,2015,2015-09-17,02:00,Santos,Atletico-MG,4,0,H,2.14,3.6,3.56,2.25,3.63,3.58,2.13,3.39,3.25,44650000.0,52400000.0
Brazil,Serie A,2015,2015-09-17,23:30,Sao Paulo,Chapecoense-SC,0,0,D,1.48,4.39,8.28,1.53,4.4,9.2,1.45,4.05,7.53,75100000.0,25850000.0
Brazil,Serie A,2015,2015-09-18,01:00,Flamengo RJ,Coritiba,0,2,A,1.63,3.82,6.6,1.64,3.95,7.4,1.56,3.69,6.09,63200000.0,27450000.0
Brazil,Serie A,2015,2015-09-19,22:30,Internacional,Figueirense,1,1,D,1.79,3.6,5.28,1.85,4.0,7.5,1.67,3.51,5.38,61480000.0,26580000.0
Brazil,Serie A,2015,2015-09-19,22:30,Palmeiras,Gremio,3,2,H,1.96,3.53,4.31,2.05,3.53,4.33,1.94,3.31,3.93,70900000.0,48480000.0
Brazil,Serie A,2015,2015-09-20,01:00,Ponte Preta,Fluminense,3,1,H,2.54,3.31,3.04,2.65,3.32,3.1,2.43,3.13,2.91,9550000.0,58700000.0
Brazil,Serie A,2015,2015-09-20,15:00,Corinthians,Santos,2,0,H,2.25,3.31,3.59,2.25,3.39,3.75,2.16,3.23,3.32,66400000.0,44650000.0
Brazil,Serie A,2015,2015-09-20,15:00,Goias,Joinville,3,0,H,1.64,3.84,6.49,1.65,3.94,7.0,1.58,3.66,6.01,20400000.0,28550000.0
Brazil,Serie A,2015,2015-09-20,20:00,Atletico-MG,Flamengo RJ,4,1,H,1.73,3.97,5.15,1.76,3.97,5.3,1.7,3.63,4.72,52400000.0,63200000.0
Brazil,Serie A,2015,2015-09-20,20:00,Avai,Sao Paulo,2,1,H,2.57,3.25,3.06,2.7,3.3,3.08,2.52,3.13,2.8,20950000.0,75100000.0
Brazil,Serie A,2015,2015-09-20,20:00,Vasco,Sport Recife,2,1,H,2.17,3.39,3.72,2.3,3.39,3.77,2.12,3.2,3.44,28900000.0,32500000.0
Brazil,Serie A,2015,2015-09-20,22:30,Chapecoense-SC,Cruzeiro,0,2,A,2.86,3.07,2.87,2.86,3.22,3.1,2.65,2.95,2.8,25850000.0,92100000.0
Brazil,Serie A,2015,2015-09-20,22:30,Coritiba,Atletico-PR,2,0,H,2.77,3.12,2.92,2.77,3.2,3.04,2.6,2.98,2.82,27450000.0,35500000.0
Brazil,Serie A,2015,2015-09-26,22:30,Fluminense,Goias,2,0,H,1.92,3.49,4.62,2.0,3.58,4.62,1.87,3.34,4.17,58700000.0,20400000.0
Brazil,Serie A,2015,2015-09-27,01:00,Gremio,Avai,3,1,H,1.49,4.24,8.38,1.55,4.45,9.0,1.47,3.99,7.19,48480000.0,20950000.0
Brazil,Serie A,2015,2015-09-27,15:00,Atletico-PR,Ponte Preta,1,2,A,1.93,3.48,4.57,2.15,3.5,4.58,1.91,3.31,4.06,35500000.0,9550000.0
Brazil,Serie A,2015,2015-09-27,15:00,Santos,Internacional,3,1,H,1.75,3.67,5.5,1.83,3.75,5.51,1.72,3.51,4.83,44650000.0,61480000.0
Brazil,Serie A,2015,2015-09-27,20:00,Figueirense,Corinthians,1,3,A,3.34,3.24,2.4,3.36,3.4,2.4,3.12,3.13,2.31,26580000.0,66400000.0
Brazil,Serie A,2015,2015-09-27,20:00,Flamengo RJ,Vasco,1,2,A,1.79,3.74,5.01,1.82,3.8,5.75,1.73,3.51,4.84,63200000.0,28900000.0
Brazil,Serie A,2015,2015-09-27,20:00,Joinville,Atletico-MG,2,2,D,4.95,3.69,1.81,4.95,3.72,2.0,4.38,3.47,1.8,28550000.0,52400000.0
Brazil,Serie A,2015,2015-09-27,20:00,Sao Paulo,Palmeiras,1,1,D,2.12,3.6,3.64,2.38,3.6,3.7,2.13,3.31,3.32,75100000.0,70900000.0
Brazil,Serie A,2015,2015-09-27,22:30,Cruzeiro,Coritiba,2,0,H,1.5,4.31,8.06,1.5,4.34,9.1,1.46,3.99,7.47,92100000.0,27450000.0
Brazil,Serie A,2015,2015-09-27,22:30,Sport Recife,Chapecoense-SC,3,0,H,1.83,3.47,5.27,1.85,3.5,5.4,1.8,3.31,4.68,32500000.0,25850000.0
Brazil,Serie A,2015,2015-10-03,22:30,Coritiba,Atletico-MG,0,3,A,3.19,3.41,2.39,3.21,3.49,2.39,3.06,3.27,2.26,27450000.0,52400000.0
Brazil,Serie A,2015,2015-10-03,22:30,Internacional,Sport Recife,2,1,H,1.73,3.88,5.3,1.75,3.88,5.75,1.68,3.6,5.0,61480000.0,32500000.0
Brazil,Serie A,2015,2015-10-04,01:00,Sao Paulo,Atletico-PR,1,0,H,1.8,3.62,5.14,1.84,3.68,5.5,1.75,3.46,4.73,75100000.0,35500000.0
Brazil,Serie A,2015,2015-10-04,15:00,Avai,Vasco,1,1,D,1.96,3.41,4.5,2.15,3.41,4.5,2.02,3.25,3.71,20950000.0,28900000.0
Brazil,Serie A,2015,2015-10-04,15:00,Flamengo RJ,Joinville,2,0,H,1.43,4.63,9.03,1.44,4.63,9.5,1.4,4.28,8.09,63200000.0,28550000.0
Brazil,Serie A,2015,2015-10-04,20:00,Cruzeiro,Gremio,0,0,D,2.19,3.29,3.78,2.19,3.44,4.05,2.06,3.19,3.67,92100000.0,48480000.0
Brazil,Serie A,2015,2015-10-04,20:00,Goias,Figueirense,2,3,A,1.62,3.78,7.03,1.73,3.82,7.03,1.63,3.53,5.7,20400000.0,26580000.0
Brazil,Serie A,2015,2015-10-04,20:00,Ponte Preta,Corinthians,2,2,D,3.39,3.18,2.41,3.39,3.25,2.5,3.06,3.11,2.35,9550000.0,66400000.0
Brazil,Serie A,2015,2015-10-04,20:00,Santos,Fluminense,3,1,H,1.53,4.23,7.47,1.6,4.31,7.7,1.51,3.92,6.42,44650000.0,58700000.0
Brazil,Serie A,2015,2015-10-04,22:30,Chapecoense-SC,Palmeiras,5,1,H,2.84,3.15,2.82,2.92,3.22,2.82,2.73,3.04,2.64,25850000.0,70900000.0
Brazil,Serie A,2015,2015-10-14,23:30,Atletico-MG,Internacional,2,1,H,1.46,4.87,7.47,1.51,5.0,7.9,1.46,4.29,6.61,52400000.0,61480000.0
Brazil,Serie A,2015,2015-10-14,23:30,Sport Recife,Avai,3,0,H,1.81,3.67,4.99,1.84,3.8,5.6,1.77,3.49,4.56,32500000.0,20950000.0
Brazil,Serie A,2015,2015-10-15,01:00,Figueirense,Flamengo RJ,3,0,H,3.04,3.32,2.52,3.18,3.32,2.63,2.93,3.13,2.44,26580000.0,63200000.0
Brazil,Serie A,2015,2015-10-15,01:00,Joinville,Coritiba,3,1,H,2.69,3.09,3.04,2.71,3.2,3.04,2.55,3.01,2.87,28550000.0,27450000.0
Brazil,Serie A,2015,2015-10-15,01:00,Palmeiras,Ponte Preta,0,1,A,1.61,4.22,6.02,1.62,4.35,6.6,1.58,3.93,5.51,70900000.0,9550000.0
Brazil,Serie A,2015,2015-10-15,02:00,Atletico-PR,Cruzeiro,2,2,D,2.37,3.3,3.34,2.4,3.3,3.35,2.31,3.12,3.14,35500000.0,92100000.0
Brazil,Serie A,2015,2015-10-15,02:00,Fluminense,Sao Paulo,2,0,H,2.42,3.36,3.18,2.45,3.42,3.3,2.33,3.2,3.02,58700000.0,75100000.0
Brazil,Serie A,2015,2015-10-15,23:30,Corinthians,Goias,3,0,H,1.68,3.79,6.0,1.71,4.4,8.8,1.59,3.7,5.87,66400000.0,20400000.0
Brazil,Serie A,2015,2015-10-15,23:30,Vasco,Chapecoense-SC,1,1,D,2.22,3.29,3.69,2.24,3.42,4.25,2.12,3.16,3.52,28900000.0,25850000.0
Brazil,Serie A,2015,2015-10-16,01:00,Gremio,Santos,1,0,H,2.02,3.54,4.03,2.05,3.54,4.45,1.99,3.31,3.74,48480000.0,44650000.0
Brazil,Serie A,2015,2015-10-17,22:30,Avai,Palmeiras,1,3,A,2.63,3.35,2.88,2.68,3.4,2.88,2.54,3.15,2.76,20950000.0,70900000.0
Brazil,Serie A,2015,2015-10-18,01:00,Joinville,Figueirense,1,0,H,2.44,3.24,3.27,2.55,3.25,3.27,2.36,3.09,3.08,28550000.0,26580000.0
Brazil,Serie A,2015,2015-10-18,14:00,Cruzeiro,Fluminense,2,0,H,1.71,3.65,5.95,1.8,3.73,5.95,1.71,3.49,4.97,92100000.0,58700000.0
Brazil,Serie A,2015,2015-10-18,14:00,Ponte Preta,Coritiba,3,0,H,1.86,3.53,4.88,1.86,3.72,5.7,1.77,3.39,4.72,9550000.0,27450000.0
Brazil,Serie A,2015,2015-10-18,19:00,Atletico-PR,Corinthians,1,4,A,3.04,3.29,2.55,3.09,3.37,2.6,2.88,3.13,2.46,35500000.0,66400000.0
